id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,availableBikes,stAddress1,testStation,lastCommunicationTime
3059,Pulaski St & Marcus Garvey Blvd,17,19,40.6933982,-73.939877,In Service,1,2,Pulaski St & Marcus Garvey Blvd,False,2016-01-22 16:29:45
3060,Willoughby Ave & Tompkins Ave,19,19,40.69425403,-73.94626915,In Service,1,0,Willoughby Ave & Tompkins Ave,False,2016-01-22 16:29:27
3061,Throop Ave & Myrtle Ave,19,21,40.69622937,-73.94371094,In Service,1,2,Throop Ave & Myrtle Ave,False,2016-01-22 16:31:51
3062,Myrtle Ave & Marcy Ave,20,23,40.69539817,-73.94954908,In Service,1,3,Myrtle Ave & Marcy Ave,False,2016-01-22 16:29:15
3063,Nostrand Ave & Myrtle Ave,11,20,40.69527008,-73.95238108,In Service,1,9,Nostrand Ave & Myrtle Ave,False,2016-01-22 16:32:30
3064,Myrtle Ave & Lewis Ave,17,23,40.69681963,-73.93756926,In Service,1,6,Myrtle Ave & Lewis Ave,False,2016-01-22 16:30:45
3065,Union Ave & Wallabout St,26,27,40.70029511,-73.95032283,In Service,1,1,Union Ave & Wallabout St,False,2016-01-22 16:30:38
3066,Tompkins Ave & Hopkins St,14,19,40.69957608,-73.94708417,In Service,1,4,Tompkins Ave & Hopkins St,False,2016-01-22 16:30:43
3067,Broadway & Whipple St,5,27,40.7016657,-73.9437303,In Service,1,21,Broadway & Whipple St,False,2016-01-22 16:31:11
3068,Humboldt St & Varet St,9,24,40.7031724,-73.940636,In Service,1,15,Humboldt St & Varet St,False,2016-01-22 16:31:53
3069,Lorimer St & Broadway,9,25,40.70411791,-73.94818595,In Service,1,14,Lorimer St & Broadway,False,2016-01-22 16:29:24
3070,McKibbin St & Manhattan Ave,23,23,40.70510918,-73.94407279,In Service,1,0,McKibbin St & Manhattan Ave,False,2016-01-22 16:30:20
3071,Boerum St & Broadway,13,19,40.70538077,-73.94976519,In Service,1,6,Boerum St & Broadway,False,2016-01-22 16:28:52
3072,Leonard St & Boerum St,8,24,40.70583339,-73.94644578,In Service,1,16,Leonard St & Boerum St,False,2016-01-22 16:28:57
3073,Division Ave & Hooper St,27,27,40.70691254,-73.95441667,In Service,1,0,Division Ave & Hooper St,False,2016-01-22 16:29:09
3074,Montrose Ave & Bushwick Ave,6,31,40.70767788,-73.94016171,In Service,1,24,Montrose Ave & Bushwick Ave,False,2016-01-22 16:32:13
3075,Division Ave & Marcy Ave,28,33,40.70708701,-73.95796783,In Service,1,5,Division Ave & Marcy Ave,False,2016-01-22 16:31:12
3076,Scholes St & Manhattan Ave,23,24,40.70870368,-73.9448625,In Service,1,1,Scholes St & Manhattan Ave,False,2016-01-22 16:31:18
3077,Stagg St & Union Ave,33,33,40.70877084,-73.95095259,In Service,1,0,Stagg St & Union Ave,False,2016-01-22 16:29:54
3078,Broadway & Roebling St,14,27,40.70925562,-73.95982218,In Service,1,12,Broadway & Roebling St,False,2016-01-22 16:32:16
3079,Leonard St & Grand St,7,24,40.71103537,-73.94714303,In Service,1,16,Leonard St & Grand St,False,2016-01-22 16:32:46
3080,S 4 St & Rodney St,18,21,40.70934,-73.95608,In Service,1,3,S 4 St & Rodney St,False,2016-01-22 16:28:57
3081,Graham Ave & Grand St,23,23,40.711863,-73.944024,In Service,1,0,Graham Ave & Grand St,False,2016-01-22 16:31:20
3082,Hope St & Union Ave,25,25,40.71167351,-73.95141312,In Service,1,0,Hope St & Union Ave,False,2016-01-22 16:31:29
3083,Bushwick Ave & Powers St,22,30,40.71247661,-73.94100005,In Service,1,8,Bushwick Ave & Powers St,False,2016-01-22 16:32:46
3084,Devoe St & Leonard St,9,19,40.71348658,-73.94792458,In Service,1,10,Devoe St & Leonard St,False,2016-01-22 16:30:26
3085,Roebling St & N 4 St,10,25,40.71469,-73.95739,In Service,1,15,Roebling St & N 4 St,False,2016-01-22 16:29:50
3086,Graham Ave & Conselyea St,6,25,40.715143,-73.944507,In Service,1,19,Graham Ave & Conselyea St,False,2016-01-22 16:30:25
3087,Metropolitan Ave & Meeker Ave,0,36,40.71413311,-73.95234386,In Service,1,34,Metropolitan Ave & Meeker Ave,False,2016-01-22 16:30:31
3088,Union Ave & Jackson St,14,22,40.7160751,-73.952029,In Service,1,8,Union Ave & Jackson St,False,2016-01-22 16:29:59
3089,Leonard St & Meeker Ave,16,21,40.717318403855785,-73.94820213317871,In Service,1,5,Leonard St & Meeker Ave,False,2016-01-22 16:30:48
3090,N 8 St & Driggs Ave,0,31,40.71774592,-73.95600096,In Service,1,31,N 8 St & Driggs Ave,False,2016-01-22 16:30:49
3091,Frost St & Meeker St,27,31,40.71764,-73.94882,In Service,1,4,Frost St & Meeker St,False,2016-01-22 16:29:26
3092,Berry St & N 8 St,19,27,40.7190095,-73.95852515,In Service,1,8,Berry St & N 8 St,False,2016-01-22 16:30:28
3093,N 6 St & Bedford Ave,9,28,40.71745169,-73.95850939,In Service,1,19,N 6 St & Bedford Ave,False,2016-01-22 16:31:19
3094,Graham Ave & Withers St,18,18,40.7169811,-73.94485918,In Service,1,0,Graham Ave & Withers St,False,2016-01-22 16:31:50
3095,Graham Ave & Herbert St,23,23,40.71929301,-73.94500379,In Service,1,0,Graham Ave & Herbert St,False,2016-01-22 16:29:47
3096,Union Ave & N 12 St,30,39,40.71924,-73.95242,In Service,1,9,Union Ave & N 12 St,False,2016-01-22 16:29:15
3097,N Henry St & Richardson St,18,19,40.71921585,-73.9424469,In Service,1,1,N Henry St & Richardson St,False,2016-01-22 16:29:24
3098,Leonard St & Bayard St,38,43,40.71928,-73.94861,In Service,1,4,Leonard St & Bayard St,False,2016-01-22 16:31:23
3099,Leonard St & Manhattan Ave,13,19,40.72152240339303,-73.94898265600203,In Service,1,6,Leonard St & Manhattan Ave,False,2016-01-22 16:29:37
3100,Nassau Ave & Newell St,0,0,40.724812564400175,-73.94752621650696,Not In Service,3,0,Nassau Ave & Newell St,False,1969-12-31 19:00:00
3101,N 12 St & Bedford Ave,16,27,40.72079821,-73.95484712,In Service,1,11,N 12 St & Bedford Ave,False,2016-01-22 16:29:41
3102,Driggs Ave & Lorimer St,23,27,40.72179134,-73.9504154,In Service,1,4,Driggs Ave & Lorimer St,False,2016-01-22 16:32:35
3103,N 11 St & Wythe Ave,21,27,40.72153267,-73.95782357,In Service,1,6,N 11 St & Wythe Ave,False,2016-01-22 16:31:35
3104,Kent Ave & N 7 St,25,47,40.72057658,-73.96150225,In Service,1,22,Kent Ave & N 7 St,False,2016-01-22 16:32:28
3105,N 15 St & Wythe Ave,21,24,40.724055,-73.955736,In Service,1,3,N 15 St & Wythe Ave,False,2016-01-22 16:31:39
3106,Driggs Ave & N Henry St,19,19,40.72325,-73.94308,In Service,1,0,Driggs Ave & N Henry St,False,2016-01-22 16:31:47
3107,Bedford Ave & Nassau Ave,23,39,40.72311651,-73.95212324,In Service,1,15,Bedford Ave & Nassau Ave,False,2016-01-22 16:31:21
3108,Nassau Ave & Russell St,21,24,40.72557,-73.94434,In Service,1,2,Nassau Ave & Russell St,False,2016-01-22 16:32:37
3109,Banker St & Meserole Ave,24,31,40.72606,-73.95621,In Service,1,5,Banker St & Meserole Ave,False,2016-01-22 16:31:31
3110,Meserole Ave & Manhattan Ave,27,27,40.72708584,-73.95299117,In Service,1,0,Meserole Ave & Manhattan Ave,False,2016-01-22 16:29:28
3111,Norman Ave & Leonard St,22,25,40.7258483,-73.95064893,In Service,1,3,Norman Ave & Leonard St,False,2016-01-22 16:32:38
3112,Milton St & Franklin St,2,33,40.72906,-73.95779,In Service,1,31,Milton St & Franklin St,False,2016-01-22 16:29:29
3113,Greenpoint Ave & Manhattan Ave,18,27,40.73026,-73.95394,In Service,1,9,Greenpoint Ave & Manhattan Ave,False,2016-01-22 16:31:39
3114,India St & East River,12,23,40.73165141,-73.96161892,In Service,1,11,India St & East River,False,2016-01-22 16:29:23
3115,India St & Manhattan Ave,30,34,40.73232194,-73.9550858,In Service,1,4,India St & Manhattan Ave,False,2016-01-22 16:29:15
3116,Huron St & Franklin St,34,35,40.73266,-73.95826,In Service,1,1,Huron St & Franklin St,False,2016-01-22 16:29:36
3117,Franklin St & Dupont St,22,27,40.73564,-73.95866,In Service,1,5,Franklin St & Dupont St,False,2016-01-22 16:31:34
3118,McGuinness Blvd & Eagle St,26,30,40.73555,-73.95284,In Service,1,3,McGuinness Blvd & Eagle St,False,2016-01-22 16:30:52
3119,Vernon Blvd & 50 Ave,5,45,40.74232744,-73.95411749,In Service,1,40,Vernon Blvd & 50 Ave,False,2016-01-22 16:31:25
3120,Center Blvd & Borden Ave,19,20,40.74161,-73.96044,In Service,1,1,Center Blvd & Borden Ave,False,2016-01-22 16:30:47
3121,Jackson Ave & 46 Rd,9,27,40.74524768,-73.94733276,In Service,1,18,Jackson Ave & 46 Rd,False,2016-01-22 16:31:12
3122,48 Ave & 5 St,12,31,40.744363287066875,-73.9558732509613,In Service,1,19,48 Ave & 5 St,False,2016-01-22 16:29:11
3123,31 St & Thomson Ave,7,27,40.74469738,-73.93540375,In Service,1,20,31 St & Thomson Ave,False,2016-01-22 16:30:24
3124,46 Ave & 5 St,13,27,40.74731,-73.95451,In Service,1,12,46 Ave & 5 St,False,2016-01-22 16:30:39
3125,45 Rd & 11 St,9,23,40.74708586,-73.94977234,In Service,1,14,45 Rd & 11 St,False,2016-01-22 16:31:19
3126,44 Dr & Jackson Ave,0,34,40.74718234,-73.9432635,In Service,1,34,44 Dr & Jackson Ave,False,2016-01-22 16:29:33
3127,9 St & 44 Rd,2,35,40.74966,-73.9521,In Service,1,33,9 St & 44 Rd,False,2016-01-22 16:30:15
3128,21 St & 43 Ave,0,23,40.75052534,-73.94594845,In Service,1,23,21 St & 43 Ave,False,2016-01-22 16:29:03
3129,Queens Plaza North & Crescent St,21,31,40.75110165,-73.94073717,In Service,1,10,Queens Plaza North & Crescent St,False,2016-01-22 16:29:51
3131,E 63 St & York Ave,0,0,40.76120833,-73.95748565,Not In Service,3,0,E 63 St & York Ave,False,1969-12-31 19:00:00
3132,E 59 St & Madison Ave,26,35,40.76350532,-73.97109243,In Service,1,9,E 59 St & Madison Ave,False,2016-01-22 16:32:39
3134,3 Ave & E 62 St,49,51,40.76312584,-73.96526895,In Service,1,2,3 Ave & E 62 St,False,2016-01-22 16:32:37
3135,E 75 St & 3 Ave,32,41,40.77112927,-73.95772297,In Service,1,9,E 75 St & 3 Ave,False,2016-01-22 16:29:20
3136,5 Ave & E 63 St,28,47,40.76650452,-73.97147595,In Service,1,19,5 Ave & E 63 St,False,2016-01-22 16:31:52
3137,5 Ave & E 73 St,28,31,40.77282817,-73.96685276,In Service,1,0,5 Ave & E 73 St,False,2016-01-22 16:29:57
3138,E 77 St & Park Ave,42,47,40.774405455003,-73.96175265312193,In Service,1,5,E 77 St & Park Ave,False,2016-01-22 16:30:21
3139,E 72 St & Park Ave,42,43,40.77118287540658,-73.96409422159195,In Service,1,0,E 72 St & Park Ave,False,2016-01-22 16:30:14
3140,1 Ave & E 78 St,34,55,40.77140426,-73.9535166,In Service,1,21,1 Ave & E 78 St,False,2016-01-22 16:30:04
3141,1 Ave & E 68 St,57,59,40.76500525,-73.95818491,In Service,1,0,1 Ave & E 68 St,False,2016-01-22 16:29:32
3142,1 Ave & E 62 St,54,59,40.7612274,-73.96094022,In Service,1,5,1 Ave & E 62 St,False,2016-01-22 16:31:40
3143,5 Ave & E 78 St,23,47,40.77682863439968,-73.96388769149779,In Service,1,24,5 Ave & E 78 St,False,2016-01-22 16:31:47
3144,E 81 St & Park Ave,20,46,40.77677702,-73.9590097,In Service,1,26,E 81 St & Park Ave,False,2016-01-22 16:20:48
3145,E 84 St & Park Ave,54,59,40.77862688,-73.95772073,In Service,1,5,E 84 St & Park Ave,False,2016-01-22 16:29:39
3146,E 81 St & 3 Ave,40,47,40.77573034,-73.9567526,In Service,1,7,E 81 St & 3 Ave,False,2016-01-22 16:32:14
3147,E 85 St & 3 Ave,34,38,40.77801203,-73.95407149,In Service,1,3,E 85 St & 3 Ave,False,2016-01-22 16:31:35
3148,E 84 St & 1 Ave,27,31,40.77565541,-73.95068615,In Service,1,2,E 84 St & 1 Ave,False,2016-01-22 16:30:21
3150,E 85 St & York Ave,46,55,40.77536905,-73.94803392,In Service,1,6,E 85 St & York Ave,False,2016-01-22 16:32:02
3151,E 81 St & York Ave,41,43,40.7728384,-73.94989233,In Service,1,1,E 81 St & York Ave,False,2016-01-22 16:29:32
3152,3 Ave & E 71 St,0,0,40.76873687,-73.96119945,Not In Service,3,0,3 Ave & E 71 St,False,1969-12-31 19:00:00
3153,E 71 St & 2 Ave,30,37,40.76817546742245,-73.95910263061523,In Service,1,4,E 71 St & 2 Ave,False,2016-01-22 16:31:04
3154,E 77 St & 3 Ave,18,31,40.77314236,-73.95856158,In Service,1,12,E 77 St & 3 Ave,False,2016-01-22 16:31:55
3155,Lexington Ave & E 63 St,25,39,40.76440023,-73.96648977,In Service,1,12,Lexington Ave & E 63 St,False,2016-01-22 16:28:57
3156,E 72 St & York Ave,28,39,40.76663814,-73.95348296,In Service,1,9,E 72 St & York Ave,False,2016-01-22 16:30:33
3157,East End Ave & E 86 St,40,47,40.77518615,-73.94446054,In Service,1,6,East End Ave & E 86 St,False,2016-01-22 16:32:43
3158,W 63 St & Broadway,31,31,40.77163851,-73.98261428,In Service,1,0,W 63 St & Broadway,False,2016-01-22 16:31:09
3159,W 67 St & Broadway,26,31,40.77492513,-73.98266566,In Service,1,5,W 67 St & Broadway,False,2016-01-22 16:29:09
3160,Central Park West & W 76 St,38,39,40.77896784,-73.97374737,In Service,1,0,Central Park West & W 76 St,False,2016-01-22 16:30:23
3161,W 76 St & Columbus Ave,59,59,40.7801839724239,-73.97728532552719,In Service,1,0,W 76 St & Columbus Ave,False,2016-01-22 16:30:01
3162,W 78 St & Broadway,34,39,40.78339981,-73.98093133,In Service,1,5,W 78 St & Broadway,False,2016-01-22 16:29:18
3163,Central Park West & W 68 St,38,43,40.7734066,-73.97782542,In Service,1,3,Central Park West & W 68 St,False,2016-01-22 16:32:30
3164,Columbus Ave & W 72 St,62,67,40.7770575,-73.97898475,In Service,1,5,Columbus Ave & W 72 St,False,2016-01-22 16:30:44
3165,Central Park West & W 72 St,51,51,40.77579376683666,-73.9762057363987,In Service,1,0,Central Park West & W 72 St,False,2016-01-22 16:31:07
3166,Riverside Dr & W 72 St,40,41,40.78057799010334,-73.98562431335449,In Service,1,1,Riverside Dr & W 72 St,False,2016-01-22 16:31:11
3167,Amsterdam Ave & W 73 St,45,55,40.77966809007312,-73.98093044757842,In Service,1,8,Amsterdam Ave & W 73 St,False,2016-01-22 16:29:18
3168,Central Park West & W 85 St,26,31,40.78472675,-73.96961715,In Service,1,5,Central Park West & W 85 St,False,2016-01-22 16:32:39
3169,Riverside Dr & W 82 St,57,59,40.78720869,-73.98128127,In Service,1,1,Riverside Dr & W 82 St,False,2016-01-22 16:32:03
3170,W 84 St & Columbus Ave,31,35,40.78499979,-73.97283406,In Service,1,2,W 84 St & Columbus Ave,False,2016-01-22 16:29:33
3171,Amsterdam Ave & W 82 St,37,39,40.78524672,-73.97667321,In Service,1,1,Amsterdam Ave & W 82 St,False,2016-01-22 16:30:57
3172,W 74 St & Columbus Ave,25,27,40.7785669,-73.97754961,In Service,1,2,W 74 St & Columbus Ave,False,2016-01-22 16:32:01
3173,Riverside Blvd & W 67 St,59,63,40.777507027547976,-73.98888587951659,In Service,1,1,Riverside Blvd & W 67 St,False,2016-01-22 16:31:35
3175,W 70 St & Amsterdam Ave,30,31,40.77748046,-73.98288594,In Service,1,1,W 70 St & Amsterdam Ave,False,2016-01-22 16:32:11
3176,W 64 St & West End Ave,39,43,40.77452835,-73.98753759,In Service,1,3,W 64 St & West End Ave,False,2016-01-22 16:29:24
3177,W 84 St & Broadway,54,63,40.7867947,-73.977112,In Service,1,9,W 84 St & Broadway,False,2016-01-22 16:31:33
3178,Riverside Dr & W 78 St,59,59,40.78414472,-73.98362492,In Service,1,0,Riverside Dr & W 78 St,False,2016-01-22 16:29:32
3179,Park Ave & Marcus Garvey Blvd,17,23,40.698617,-73.941342,In Service,1,5,Park Ave & Marcus Garvey Blvd,False,2016-01-22 16:32:34
3180,Brooklyn Bridge Park - Pier 2,29,31,40.69878,-73.99712,In Service,1,2,Brooklyn Bridge Park - Pier 2,False,2016-01-22 16:32:21
3183,Exchange Place,14,30,40.7162469,-74.0334588,In Service,1,16,Exchange Place,False,2016-01-22 16:31:22
3184,Paulus Hook,8,14,40.7141454,-74.0335519,In Service,1,5,Paulus Hook,False,2016-01-22 16:29:50
3185,City Hall,11,22,40.7177325,-74.043845,In Service,1,11,City Hall,False,2016-01-22 16:31:34
3186,Grove St PATH,5,22,40.7192789,-74.0424515,In Service,1,16,Grove St PATH,False,2016-01-22 16:31:58
3187,Warren St,12,22,40.7211236,-74.03805095,In Service,1,9,Warren St,False,2016-01-22 16:29:26
3188,NJCU,18,18,40.7101087,-74.0858489,In Service,1,0,NJCU,False,2016-01-22 16:30:36
3189,West Side Light Rail,10,14,40.714402,-74.0887723,In Service,1,4,West Side Light Rail,False,2016-01-22 16:30:19
3190,Garfield Ave Light Rail,18,18,40.7108044,-74.0714882,In Service,1,0,Garfield Ave Light Rail,False,2016-01-22 16:32:34
3191,Union St,11,18,40.7182113,-74.0836394,In Service,1,6,Union St,False,2016-01-22 16:29:27
3192,Liberty Light Rail,16,22,40.7112423,-74.0557013,In Service,1,5,Liberty Light Rail,False,2016-01-22 16:32:20
3193,Lincoln Park,18,18,40.7244188,-74.0780383,In Service,1,0,Lincoln Park,False,2016-01-22 16:31:45
3194,McGinley Square,11,14,40.7256033,-74.06763,In Service,1,2,McGinley Square,False,2016-01-22 16:30:43
3195,Sip Ave,7,34,40.7309459,-74.0638906,In Service,1,23,Sip Ave,False,2016-01-22 16:32:07
3196,Riverview Park,15,18,40.7443187,-74.0439909,In Service,1,3,Riverview Park,False,2016-01-22 16:31:29
3197,North St,10,18,40.752559,-74.044725,In Service,1,7,North St,False,2016-01-22 16:32:24
3198,Heights Elevator,18,18,40.7485362,-74.0403131,In Service,1,0,Heights Elevator,False,2016-01-22 16:30:16
3199,Newport Pkwy,8,14,40.7287448,-74.0321082,In Service,1,6,Newport Pkwy,False,2016-01-22 16:29:13
3200,MLK Light Rail,10,18,40.7111305,-74.0788855,In Service,1,7,MLK Light Rail,False,2016-01-22 16:31:04
3201,Dey St,18,18,40.737711,-74.066921,In Service,1,0,Dey St,False,2016-01-22 16:30:06
3202,Newport PATH,5,18,40.7272235,-74.0337589,In Service,1,10,Newport PATH,False,2016-01-22 16:30:34
3203,Hamilton Park,14,25,40.727595966,-74.044247311,In Service,1,9,Hamilton Park,False,2016-01-22 16:30:44
3205,JC Medical Center,15,22,40.7165271,-74.049425,In Service,1,6,JC Medical Center,False,2016-01-22 16:31:24
3206,Hilltop,22,26,40.7311689,-74.0575736,In Service,1,3,Hilltop,False,2016-01-22 16:29:44
3207,Oakland Ave,12,14,40.7376037,-74.0524783,In Service,1,0,Oakland Ave,False,2016-01-22 16:29:29
3209,Brunswick St,17,18,40.7241765,-74.0506564,In Service,1,1,Brunswick St,False,2016-01-22 16:32:28
3210,Pershing Field,9,18,40.742677141,-74.051788633,In Service,1,7,Pershing Field,False,2016-01-22 16:32:09
3211,Newark Ave,13,21,40.72152515,-74.046304543,In Service,1,8,Newark Ave,False,2016-01-22 16:31:53
3212,Christ Hospital,17,22,40.734785818,-74.050443636,In Service,1,5,Christ Hospital,False,2016-01-22 16:30:16
3213,Van Vorst Park,11,22,40.71848892,-74.047726625,In Service,1,9,Van Vorst Park,False,2016-01-22 16:29:30
3214,Essex Light Rail,22,22,40.7127742,-74.0364857,In Service,1,0,Essex Light Rail,False,2016-01-22 16:30:35
3215,Central Ave,15,18,40.7467299,-74.0492509,In Service,1,2,Central Ave,False,2016-01-22 16:32:30
3216,Columbia Park,11,18,40.6970299,-74.0969366,In Service,1,7,Columbia Park,False,2016-01-22 16:30:15
3217,Bayside Park,12,18,40.698650544,-74.082079678,In Service,1,4,Bayside Park,False,2016-01-22 16:30:41
3220,5 Corners Library,12,18,40.734961020009514,-74.0595030784607,In Service,1,4,5 Corners Library,False,2016-01-22 16:29:58
3221,47 Ave & 31 St,12,27,40.743,-73.93561,In Service,1,15,47 Ave & 31 St,False,2016-01-22 16:30:10
3222,Hanson Pl & St Felix St,21,39,40.685159599891776,-73.97711366415024,In Service,1,18,Hanson Pl & St Felix St,False,2016-01-22 16:32:08
3223,E 55 St & 3 Ave,50,55,40.758996559605116,-73.96865397691727,In Service,1,5,E 55 St & 3 Ave,False,2016-01-22 16:29:29
3224,W 13 St & Hudson St,29,39,40.73997354103409,-74.00513872504234,In Service,1,10,W 13 St & Hudson St,False,2016-01-22 16:31:56
3225,Baldwin at Montgomery,10,14,40.7236589,-74.0641943,In Service,1,3,Baldwin at Montgomery,False,2016-01-22 16:30:20
3226,W 82 St & Central Park West,45,45,40.78275,-73.97137,In Service,1,0,W 82 St & Central Park West,False,2016-01-22 16:29:32
3229,Marcy Ave & MacDonough St,19,19,40.68061768455451,-73.94624948501587,In Service,1,0,Marcy Ave & MacDonough St,False,2016-01-22 16:29:51
3230,Penn Station Valet,7,7,40.751283596962296,-73.99692445993422,In Service,1,0,Penn Station Valet,False,2016-01-22 16:28:51
3231,E 67 St & Park Ave,48,59,40.76780080148132,-73.96592080593109,In Service,1,10,E 67 St & Park Ave,False,2016-01-22 16:31:03
3232,Bond St & Fulton St,20,31,40.68962188790333,-73.98304268717766,In Service,1,11,Bond St & Fulton St,False,2016-01-22 16:30:20
3233,E 48 St & 5 Ave,17,39,40.75724567911726,-73.97805914282799,In Service,1,16,E 48 St & 5 Ave,False,2016-01-22 16:30:56
3235,E 41 St & Madison Ave,27,31,40.752165280621966,-73.97992193698882,In Service,1,4,E 41 St & Madison Ave,False,2016-01-22 16:28:53
3236,PABT Valet,7,9,40.75898481399634,-73.99379968643188,In Service,1,2,PABT Valet,False,2016-01-22 16:30:59
3237,21 St & 41 Ave,17,25,40.75383343437622,-73.94267678260802,In Service,1,8,21 St & 41 Ave,False,2016-01-22 16:30:45
3238,E 80 St & 2 Ave,35,37,40.77391390238118,-73.9543953537941,In Service,1,2,E 80 St & 2 Ave,False,2016-01-22 16:30:37
3241,Monroe St & Tompkins Ave,18,19,40.686203,-73.944694,In Service,1,1,Monroe St & Tompkins Ave,False,2016-01-22 16:30:38
3242,Schermerhorn St & Court St,5,39,40.69102925677968,-73.99183362722397,In Service,1,31,Schermerhorn St & Court St,False,2016-01-22 16:31:33
3243,E 58 St & 1 Ave,28,29,40.75892386377695,-73.96226227283478,In Service,1,1,E 58 St & 1 Ave,False,2016-01-22 16:30:05
3244,University Pl & E 8 St,27,31,40.73143724085228,-73.99490341544151,In Service,1,4,University Pl & E 8 St,False,2016-01-22 16:31:18
